date;airTemp;waterTemp;ph;orp;treatmentPh
2022-06-12 11:00:00;33.667736;25.698933;6.6999998;572.28979;0.0
2022-06-12 11:15:00;33.665592;25.79892;6.7655778;575.9671;0.0
2022-06-12 11:30:00;33.567734;25.799999;6.8000002;578.31085;0.0
2022-06-12 11:45:00;33.569134;25.799999;6.7345033;580.63;0.0
2022-06-12 12:00:00;33.334576;25.543386;6.6999998;583.29535;0.0
2022-06-12 12:15:00;32.97168;25.427036;6.7987366;574.19104;0.0
2022-06-12 12:30:00;32.80275;25.531939;6.8000002;567.73639;0.0
2022-06-12 12:45:00;32.633316;25.631866;6.8000002;563.02924;0.0
2022-06-12 13:00:00;32.536316;25.731808;6.8000002;561.04523;0.0
2022-06-12 13:15:00;32.436417;25.831787;6.8000002;559.34882;0.0
2022-06-12 13:30:00;32.296619;25.931671;6.8000002;558.70026;0.0
2022-06-12 13:45:00;32.37011;26.0;6.8000002;557.66736;0.0
2022-06-12 14:00:00;32.461266;26.031521;6.8000002;557.0;0.0
2022-06-12 14:15:00;32.466652;26.1;6.8000002;558.98187;0.0
2022-06-12 14:30:00;32.796352;26.19817;6.8000002;561.27814;0.0
2022-06-12 14:45:00;33.059311;26.264822;6.8000002;559.33301;0.0
2022-06-12 15:00:00;33.103794;26.299999;6.8000002;559.05731;0.0
2022-06-12 15:15:00;33.0;26.331314;6.8000002;558.64697;0.0
2022-06-12 15:30:00;32.902016;26.4;6.8000002;557.04071;0.0
2022-06-12 15:45:00;32.868713;26.4;6.8000002;557.62537;0.0
2022-06-12 16:00:00;32.866673;26.464609;6.8000002;559.0;0.0
2022-06-12 16:15:00;32.637531;26.466635;6.8000002;558.66638;0.0
2022-06-12 16:30:00;32.310982;26.43552;6.8000002;557.04358;0.0
2022-06-12 16:45:00;32.035606;26.4;6.8000002;557.64362;0.0
2022-06-12 17:00:00;31.835571;26.4;6.8000002;558.6189;0.0
2022-06-12 17:15:00;31.966745;26.464212;6.8000002;559.35748;0.0
2022-06-12 17:30:00;31.707645;26.5;6.8000002;561.5639;0.0
2022-06-12 17:45:00;31.310459;26.402588;6.8000002;565.22729;0.0
2022-06-12 18:00:00;31.169376;26.4;6.8000002;569.58582;0.0
2022-06-12 18:15:00;30.716702;26.369503;6.8000002;571.2774;0.0
2022-06-12 18:30:00;30.086813;26.236202;6.8000002;572.97131;0.0
2022-06-12 18:45:00;29.387058;26.072504;6.8000002;573.0;0.0
2022-06-12 19:00:00;28.78129;25.839191;6.8000002;573.02954;0.0
2022-06-12 19:15:00;28.281347;25.608829;6.8000002;574.57812;0.0
2022-06-12 19:30:00;27.781546;25.372625;6.8000002;574.99976;0.0
2022-06-12 19:45:00;27.281723;25.109066;6.8000002;576.27252;0.0
2022-06-12 20:00:00;26.815592;24.906275;6.8000002;578.63641;0.0
2022-06-12 20:15:00;26.409418;24.609438;6.8000002;579.60352;0.0
2022-06-12 20:30:00;25.98241;24.309465;6.8000002;581.26996;0.0
2022-06-12 20:45:00;25.609482;24.106335;6.8000002;582.30157;0.0
2022-06-12 21:00:00;25.183132;23.809895;6.8000002;583.59912;0.0
2022-06-12 21:15:00;24.906918;23.510294;6.8000002;583.69977;0.0
2022-06-12 21:30:00;24.51433;23.210789;6.8000002;585.55804;0.0
2022-06-12 21:45:00;24.14785;22.910915;6.7703452;586.37012;0.0
2022-06-12 22:00:00;23.781506;22.611128;6.6999998;587.29651;0.0
2022-06-12 22:15:00;23.411283;22.407543;6.6999998;588.92462;0.0
2022-06-12 22:30:00;23.207844;22.111689;6.6999998;590.29553;0.0
2022-06-12 22:45:00;22.912067;21.812084;6.6999998;591.2525;0.0
2022-06-12 23:00:00;22.612101;21.574745;6.6999998;592.0;0.0
2022-06-12 23:15:00;22.408087;21.312145;6.6373878;593.87817;0.0
2022-06-12 23:30:00;22.016211;21.012178;6.5999999;594.33325;0.0
2022-06-12 23:45:00;21.616489;20.712391;6.5999999;595.0;0.0
2022-06-13 00:00:00;21.216625;20.412504;6.5999999;597.87537;0.0
2022-06-13 00:15:00;20.816973;20.112766;6.5999999;598.58087;0.0
2022-06-13 00:30:00;20.450806;19.846502;6.5999999;600.9118;0.0
2022-06-13 00:45:00;20.046778;19.513519;6.5999999;604.15283;0.0
2022-06-13 01:00:00;19.785168;19.242527;6.5045786;607.57446;0.0
2022-06-13 01:15:00;19.414234;19.042797;6.5;609.85718;0.0
2022-06-13 01:30:00;18.991121;18.843075;6.5;615.32312;0.0
2022-06-13 01:45:00;18.615122;18.615139;6.5;620.46478;0.0
2022-06-13 02:00:00;18.315397;18.376944;6.5;625.74237;0.0
2022-06-13 02:15:00;18.015429;18.271818;6.5;632.58704;0.0
2022-06-13 02:30:00;17.687304;18.138498;6.4385042;637.45953;0.0
2022-06-13 15:00:00;30.076136;26.942774;6.8000002;564.42725;0.0
2022-06-13 15:15:00;30.1;27.009247;6.8000002;566.94684;0.0
2022-06-13 15:30:00;30.133358;27.1;6.8000002;568.24255;0.0
2022-06-13 15:45:00;30.06661;27.142334;6.8000002;568.35913;0.0
2022-06-13 16:00:00;30.1;27.200001;6.8000002;571.93097;0.0
2022-06-13 16:15:00;30.217533;27.200001;6.8000002;574.42084;0.0
2022-06-13 16:30:00;30.342047;27.200001;6.8000002;577.9425;0.0
2022-06-13 16:45:00;30.475368;27.200001;6.8000002;582.76733;0.0
2022-06-13 17:00:00;30.542019;27.200001;6.8000002;588.49359;0.0
2022-06-13 17:15:00;30.524685;27.208603;6.8000002;583.24646;0.0
2022-06-13 17:30:00;30.491501;27.299999;6.8000002;586.17755;0.0
2022-06-13 17:45:00;30.408377;27.299999;6.8000002;590.50055;0.0
2022-06-13 18:00:00;30.441828;27.299999;6.8000002;593.24841;0.0
2022-06-13 18:15:00;30.025715;27.216969;6.8000002;593.83624;0.0
2022-06-13 18:30:00;29.327038;26.975697;6.8000002;591.75732;0.0
2022-06-13 18:45:00;28.5522;26.676117;6.8000002;590.33344;0.0
2022-06-13 19:00:00;27.986212;26.376429;6.8000002;589.92194;0.0
2022-06-13 19:15:00;27.312201;26.002218;6.8000002;589.82172;0.0
2022-06-13 19:30:00;26.612988;25.636013;6.8000002;591.33398;0.0
2022-06-13 19:45:00;25.880169;25.202978;6.8000002;592.30298;0.0
2022-06-13 20:00:00;25.180243;24.836361;6.8000002;594.66663;0.0
2022-06-13 20:15:00;24.554573;24.39551;6.8000002;595.22644;0.0
2022-06-13 20:30:00;23.914167;23.936689;6.8000002;597.74036;0.0
2022-06-13 20:45:00;23.288883;23.496309;6.8000002;598.85236;0.0
2022-06-13 21:00:00;22.704031;23.037449;6.8000002;597.74017;0.0
2022-06-13 21:15:00;22.330832;22.604593;6.8000002;598.88092;0.0
2022-06-13 21:30:00;21.838402;22.205044;6.8000002;601.40381;0.0
2022-06-13 21:45:00;21.472372;21.798769;6.8000002;601.59772;0.0
2022-06-13 22:00:00;21.039581;21.339603;6.7265253;602.60352;0.0
2022-06-13 22:15:00;20.68021;20.900373;6.6999998;605.33386;0.0
2022-06-13 22:30:00;20.374046;20.480553;6.6999998;606.39813;0.0
2022-06-13 22:45:00;20.02038;20.107449;6.6999998;607.92505;0.0
2022-06-13 23:00:00;19.780613;19.820423;6.6999998;610.52655;0.0
2022-06-13 23:15:00;19.54744;19.580723;6.6999998;613.39764;0.0
2022-06-13 23:30:00;19.187387;19.320793;6.6999998;615.58368;0.0
2022-06-13 23:45:00;18.981531;19.087643;6.6939101;618.00006;0.0
2022-06-14 00:00:00;18.721264;18.921274;6.5999999;619.30029;0.0
2022-06-14 00:15:00;18.521383;18.68803;6.5999999;623.84521;0.0
2022-06-14 00:30:00;18.321547;18.560795;6.5999999;626.56702;0.0
2022-06-14 00:45:00;18.121748;18.388409;6.5999999;630.44867;0.0
2022-06-14 01:00:00;17.882814;18.294292;6.5999999;634.00964;0.0
2022-06-14 01:15:00;17.688871;18.155504;6.5999999;639.16772;0.0
2022-06-14 01:30:00;17.461233;17.994625;6.5999999;642.88403;0.0
2022-06-14 01:45:00;17.317226;17.855946;6.5946493;647.26764;0.0
2022-06-14 02:00:00;17.094648;17.700001;6.5720148;651.54675;0.0
2022-06-14 02:15:00;16.994663;17.555988;6.5613341;655.54639;0.0
2022-06-14 02:30:00;16.822742;17.461369;6.5;660.5451;0.0
2022-06-14 02:45:00;16.700001;17.328133;6.5;664.97546;0.0
2022-06-14 03:00:00;16.589893;17.228275;6.5;669.2005;0.0
2022-06-14 03:15:00;16.5;17.15691;6.5;675.0097;0.0
2022-06-14 03:30:00;16.380848;17.0;6.5;680.52466;0.0
2022-06-14 03:45:00;16.166685;16.919163;6.5;685.28296;0.0
2022-06-14 04:00:00;16.057283;16.733347;6.5;691.99451;0.0
2022-06-14 04:15:00;15.86664;16.662067;6.5;699.08032;0.0
2022-06-14 04:30:00;15.862108;16.633348;6.5;708.03021;0.0
2022-06-14 04:45:00;15.695389;16.6;6.5;715.69348;0.0
2022-06-14 05:00:00;15.771126;16.528881;6.5;725.39618;0.0
2022-06-14 05:15:00;15.795711;16.5;6.5;734.80634;0.0
2022-06-14 05:30:00;15.812761;16.470884;6.4624124;745.8833;0.0
2022-06-14 05:45:00;16.150166;16.529121;6.4000001;758.58539;0.0
2022-06-14 06:00:00;16.475006;16.566692;6.4000001;773.62225;0.0
2022-06-14 06:15:00;16.757959;16.566738;6.4000001;787.45129;0.0
2022-06-14 06:30:00;17.457556;16.570717;6.4000001;796.45447;0.0
2022-06-14 06:45:00;18.105982;16.603899;6.4000001;789.78217;0.0
2022-06-14 07:00:00;19.379658;17.050785;6.3520832;784.41608;0.0
2022-06-14 07:15:00;20.407774;25.207481;6.9000001;781.88403;0.0
2022-06-14 07:30:00;21.765034;25.299999;6.9000001;756.6145;0.0
2022-06-14 07:45:00;23.562973;25.303465;6.9000001;735.90057;0.0
2022-06-14 08:00:00;25.354958;25.4;6.9000001;710.67639;0.0
2022-06-14 08:15:00;26.813725;25.47003;6.9000001;683.4635;0.0
2022-06-14 08:30:00;28.205591;25.536556;6.9000001;656.20886;0.0
2022-06-14 08:45:00;29.23469;25.60314;6.8301864;612.31793;0.0
2022-06-14 09:00:00;30.358454;25.700001;6.8000002;583.23004;0.0
2022-06-14 09:15:00;31.167023;25.736399;6.8000002;570.72595;0.0
2022-06-14 09:30:00;32.084641;25.802959;6.8000002;563.8797;0.0
2022-06-14 09:45:00;32.820484;25.9;6.8000002;560.5791;0.0
2022-06-14 10:00:00;33.241642;25.933338;6.8000002;557.30457;0.0
2022-06-14 10:15:00;33.605476;26.005463;6.8000002;558.72052;0.0
2022-06-14 10:30:00;33.735905;26.171841;6.8000002;561.0517;0.0
2022-06-14 10:45:00;33.730808;26.302475;6.8000002;563.40851;0.0
2022-06-14 11:00:00;33.80492;26.4;6.8667235;566.40643;0.0
2022-06-14 11:15:00;33.904537;26.364359;6.8000002;569.7594;0.0
2022-06-14 11:30:00;34.133335;26.299999;6.8000002;573.04437;0.0
2022-06-14 11:45:00;34.066605;26.299999;6.8000002;575.06384;0.0
2022-06-14 12:00:00;33.993729;26.304104;6.8000002;577.60651;0.0
2022-06-14 12:15:00;33.760548;26.56871;6.8000002;570.15112;0.0
2022-06-14 12:30:00;33.32724;26.668692;6.8000002;561.87939;0.0
2022-06-14 12:45:00;33.162655;26.768677;6.8000002;559.3136;0.0
2022-06-14 13:00:00;33.033348;26.868647;6.8000002;557.27515;0.0
2022-06-14 13:15:00;32.931461;26.935156;6.8000002;555.33374;0.0
2022-06-14 13:30:00;32.931713;27.035;6.8000002;555.31732;0.0
2022-06-14 13:45:00;32.801636;27.1;6.8000002;554.66711;0.0
2022-06-14 14:00:00;32.897064;27.168228;6.8000002;554.05804;0.0
2022-06-14 14:15:00;32.426197;27.201397;6.8000002;557.01343;0.0
2022-06-14 14:30:00;32.06778;27.299999;6.8000002;558.30737;0.0
2022-06-14 14:45:00;32.265465;27.334528;6.8000002;556.33246;0.0
2022-06-14 16:45:00;32.335556;27.599346;6.8000002;555.66608;0.0
2022-06-14 17:00:00;32.534462;27.500538;6.8000002;555.33252;0.0
2022-06-14 17:15:00;32.699623;27.6;6.8000002;557.68701;0.0
2022-06-14 17:30:00;32.599659;27.599661;6.8336816;563.69061;0.0
2022-06-14 17:45:00;32.265079;27.499731;6.8666368;570.34583;0.0
2022-06-14 18:00:00;31.731562;27.366262;6.9000001;573.33685;0.0
2022-06-14 18:15:00;31.166386;27.199924;6.9000001;573.0;0.0
2022-06-14 18:30:00;30.666351;27.1;6.8332748;572.66656;0.0
2022-06-14 18:45:00;30.000244;26.96677;6.8000002;573.66461;0.0
2022-06-14 19:00:00;29.467224;26.766903;6.8000002;574.66656;0.0
2022-06-14 19:15:00;28.967682;26.500504;6.8000002;575.33136;0.0
2022-06-14 19:30:00;28.301113;26.200577;6.8333373;577.32922;0.0
2022-06-14 19:45:00;27.634729;25.933954;6.8000002;577.66437;0.0
2022-06-14 20:00:00;27.001348;25.600697;6.8000002;578.99725;0.0
2022-06-14 20:15:00;26.302109;25.234596;6.8000002;580.32959;0.0
2022-06-14 20:30:00;25.702291;24.9345;6.8000002;582.992;0.0
2022-06-14 20:45:00;25.135572;24.568539;6.8000002;583.99005;0.0
2022-06-14 21:00:00;24.702698;24.16885;6.8000002;585.00562;0.0
2022-06-14 21:15:00;24.235653;23.801756;6.8000002;585.66162;0.0
2022-06-14 21:30:00;23.835957;23.402622;6.8000002;586.6535;0.0
2022-06-14 21:45:00;23.502182;23.036274;6.8000002;587.65912;0.0
2022-06-14 22:00:00;23.103233;22.702488;6.7007737;588.31488;0.0
2022-06-14 22:15:00;22.802868;22.402884;6.6999998;589.34357;0.0
2022-06-14 22:30:00;22.503214;22.037636;6.6999998;589.97778;0.0
2022-06-14 22:45:00;22.203609;21.703627;6.6999998;591.30817;0.0
2022-06-14 23:00:00;21.903784;21.403805;6.6999998;592.65295;0.0
2022-06-14 23:15:00;21.702881;21.104259;6.6999998;594.33362;0.0
2022-06-14 23:30:00;21.40469;20.706242;6.6999998;596.93719;0.0
2022-06-14 23:45:00;21.203375;20.405031;6.6999998;597.98279;0.0
2022-06-15 00:00:00;21.003597;20.170246;6.6017761;599.66681;0.0
2022-06-15 00:15:00;20.770321;19.970333;6.5999999;601.61157;0.0
2022-06-15 00:30:00;20.570574;19.770586;6.5999999;605.27576;0.0
2022-06-15 00:45:00;20.370686;19.635357;6.5999999;608.25244;0.0
2022-06-15 01:00:00;20.17082;19.470833;6.5999999;610.93732;0.0
2022-06-15 01:15:00;20.035549;19.368954;6.5999999;614.57739;0.0
2022-06-15 01:30:00;19.96903;19.23568;6.5999999;617.61987;0.0
2022-06-15 01:45:00;19.86907;19.135744;6.5999999;620.56976;0.0
2022-06-15 02:00:00;19.671497;19.035755;6.5999999;625.54492;0.0
2022-06-15 02:15:00;19.502424;18.902431;6.5999999;629.23547;0.0
2022-06-15 02:30:00;19.5;18.771656;6.5999999;632.25684;0.0
2022-06-15 02:45:00;19.40255;18.635899;6.5999999;637.203;0.0
2022-06-15 03:00:00;19.272108;18.536066;6.5999999;642.14026;0.0
2022-06-15 03:15:00;19.102821;18.402826;6.5999999;648.18781;0.0
2022-06-15 03:30:00;19.036341;18.302982;6.5697379;653.54529;0.0
2022-06-15 03:45:00;18.836414;18.299999;6.5333452;660.41669;0.0
2022-06-15 04:00:00;18.803185;18.20319;6.5;668.4101;0.0
2022-06-15 04:15:00;18.766619;18.103235;6.5;675.10254;0.0
2022-06-15 04:30:00;18.799999;18.066664;6.5;682.7594;0.0
2022-06-15 04:45:00;18.893019;18.036808;6.5;692.61646;0.0
2022-06-15 05:00:00;19.02981;18.0;6.5;705.17114;0.0
2022-06-15 05:15:00;19.19293;17.970209;6.4368796;719.20502;0.0
2022-06-15 05:30:00;19.299999;17.933336;6.4000001;733.09674;0.0
2022-06-15 05:45:00;19.422476;17.996447;6.4000001;750.08997;0.0
2022-06-15 06:00:00;19.851955;18.0;6.4000001;762.29846;0.0
2022-06-15 06:15:00;20.214415;18.096262;6.4295235;763.26727;0.0
2022-06-15 06:30:00;20.784681;18.196178;6.4038286;756.25446;0.0
2022-06-15 06:45:00;21.272558;18.296114;6.2745066;760.25421;0.0
2022-06-15 07:00:00;22.226698;19.822712;6.3756647;775.49573;0.0
2022-06-15 07:15:00;23.221645;25.672485;6.8958993;736.29272;0.0
2022-06-15 07:30:00;24.638208;25.862549;6.9000001;698.57367;0.0
2022-06-15 07:45:00;26.507187;25.9;6.9000001;671.51837;0.0
2022-06-15 08:00:00;28.430939;25.995693;6.8376436;647.86609;0.0
2022-06-15 08:15:00;29.996668;26.028936;6.8000002;628.54529;0.0
2022-06-15 08:30:00;31.317581;26.128845;6.8000002;612.6275;0.0
2022-06-15 08:45:00;32.636223;26.22871;6.8000002;598.59485;0.0
2022-06-15 09:00:00;33.687122;26.299999;6.8000002;587.79749;0.0
2022-06-15 09:15:00;34.691681;26.395367;6.8000002;579.65875;0.0
2022-06-15 09:30:00;35.49564;26.495304;6.8000002;571.71155;0.0
2022-06-15 09:45:00;36.109489;26.595255;6.8000002;567.19196;0.0
2022-06-15 10:00:00;36.709255;26.661829;6.8000002;562.57739;0.0
2022-06-15 10:15:00;36.985085;26.946762;6.8000002;562.1839;0.0
2022-06-15 10:30:00;37.099998;27.407919;6.7050385;563.2818;0.0
2022-06-15 10:45:00;37.256344;27.784473;6.6999998;566.7403;0.0
2022-06-15 11:00:00;37.049088;27.961405;6.7280593;573.01697;0.0
2022-06-15 11:15:00;37.0;28.0;6.8000002;579.01379;0.0
2022-06-15 11:30:00;37.022449;28.094635;6.8000002;583.78381;0.0
2022-06-15 11:45:00;36.92205;28.1;6.8000002;587.1676;0.0
2022-06-15 12:00:00;36.83334;27.995098;6.8000002;590.10699;0.0
2022-06-15 12:15:00;36.522926;27.378134;6.8000002;580.36877;0.0
2022-06-15 12:30:00;36.134476;27.460917;6.8000002;568.79468;0.0
2022-06-15 12:45:00;35.639111;27.560848;6.8000002;564.50824;0.0
2022-06-15 13:00:00;35.611794;27.660782;6.8000002;561.72473;0.0
2022-06-15 13:15:00;35.560745;27.794077;6.8000002;560.45215;0.0
2022-06-15 13:30:00;35.44529;27.894018;6.8000002;559.72705;0.0
2022-06-15 13:45:00;35.339439;27.993958;6.8000002;560.21088;0.0
2022-06-15 14:00:00;35.199951;28.093784;6.8000002;560.72931;0.0
2022-06-15 14:15:00;35.239662;28.16033;6.8000002;560.87256;0.0
2022-06-15 14:30:00;35.233376;28.226801;6.8000002;562.00006;0.0
2022-06-15 14:45:00;35.23336;28.299999;6.8000002;562.20148;0.0
2022-06-15 15:00:00;35.293373;28.393368;6.8000002;563.39984;0.0
2022-06-15 15:15:00;35.479805;28.459921;6.8000002;563.93292;0.0
2022-06-15 15:30:00;35.599998;28.5;6.8000002;562.87274;0.0
2022-06-15 15:45:00;35.626465;28.526459;6.8000002;560.06879;0.0
2022-06-15 16:00:00;35.453972;28.6;6.8000002;558.40192;0.0
2022-06-15 16:15:00;35.493099;28.6;6.8000002;556.875;0.0
2022-06-15 16:30:00;35.526268;28.6;6.8000002;557.19238;0.0
2022-06-15 16:45:00;35.540493;28.6;6.8000002;555.80927;0.0
2022-06-15 17:00:00;35.652138;28.507259;6.8000002;556.66693;0.0
2022-06-15 17:15:00;35.640717;28.711273;6.8667221;557.7785;0.0
2022-06-15 17:30:00;35.514938;28.596516;6.8592119;561.00269;0.0
2022-06-15 17:45:00;35.189236;28.4;6.9000001;562.21338;0.0
2022-06-15 18:00:00;34.712349;28.374338;6.9000001;562.04828;0.0
2022-06-15 18:15:00;34.120522;28.241009;6.9000001;561.17902;0.0
2022-06-15 18:30:00;33.210976;28.023312;6.9000001;562.92218;0.0
2022-06-15 18:45:00;32.212166;27.757055;6.9000001;565.17694;0.0
2022-06-15 19:00:00;31.17955;27.423889;6.9000001;566.84052;0.0
2022-06-15 19:15:00;30.355738;27.123911;6.9000001;568.58691;0.0
2022-06-15 19:30:00;29.865223;26.882624;6.9000001;570.01361;0.0
2022-06-15 19:45:00;29.347895;26.682644;6.9000001;572.17328;0.0
2022-06-15 20:00:00;28.898666;26.424011;6.9000001;574.25299;0.0
2022-06-15 20:15:00;28.373905;26.182932;6.9000001;575.58521;0.0
2022-06-15 20:30:00;27.941616;25.924953;6.9000001;577.58502;0.0
2022-06-15 20:45:00;27.433548;25.625208;6.9000001;578.49878;0.0
2022-06-15 21:00:00;27.100653;25.325491;6.9000001;580.16364;0.0
2022-06-15 21:15:00;26.725561;25.117058;6.9000001;581.2478;0.0
2022-06-15 21:30:00;26.367706;24.917255;6.9000001;582.66779;0.0
2022-06-15 21:45:00;26.02619;24.626205;6.9000001;583.24658;0.0
2022-06-15 22:00:00;25.7267;24.326715;6.9000001;583.91101;0.0
2022-06-15 22:15:00;25.426899;24.051273;6.8089714;584.91022;0.0
2022-06-15 22:30:00;25.127071;23.827091;6.8000002;586.15228;0.0
2022-06-15 22:45:00;24.893879;23.527225;6.8000002;587.57574;0.0
2022-06-15 23:00:00;24.560577;23.251499;6.8000002;587.75769;0.0
2022-06-15 23:15:00;24.227274;23.027294;6.8000002;588.4845;0.0
2022-06-15 23:30:00;24.018223;22.727343;6.8000002;590.48413;0.0
2022-06-15 23:45:00;23.727596;22.485065;6.8000002;591.33356;0.0
2022-06-16 00:00:00;23.518494;22.318508;6.8000002;591.90741;0.0
2022-06-16 00:15:00;23.285288;22.051908;6.8000002;593.05249;0.0
2022-06-16 00:30:00;23.028193;21.828213;6.8000002;594.42761;0.0
2022-06-16 00:45:00;22.819065;21.552299;6.8000002;595.14288;0.0
2022-06-16 01:00:00;22.619205;21.328794;6.766664;597.14099;0.0
2022-06-16 01:15:00;22.4764;21.086048;6.7096472;599.37518;0.0
2022-06-16 01:30:00;22.252926;20.852936;6.6999998;600.90161;0.0
2022-06-16 01:45:00;22.029629;20.68643;6.6999998;603.00079;0.0
2022-06-16 02:00:00;21.819977;20.543322;6.6999998;603.80115;0.0
2022-06-16 02:15:00;21.64344;20.386875;6.6999998;606.2619;0.0
2022-06-16 02:30:00;21.453693;20.243523;6.6999998;608.33331;0.0
2022-06-16 02:45:00;21.310188;20.143536;6.6999998;610.82269;0.0
2022-06-16 03:00:00;21.187077;20.010208;6.6999998;613.23108;0.0
2022-06-16 03:15:00;21.1;20.0;6.6999998;617.1521;0.0
2022-06-16 03:30:00;20.987507;19.910379;6.6999998;619.89594;0.0
2022-06-16 03:45:00;20.810488;19.810492;6.6999998;623.03339;0.0
2022-06-16 04:00:00;20.688034;19.688046;6.6999998;627.45312;0.0
2022-06-16 04:15:00;20.6;19.577539;6.6999998;631.35028;0.0
2022-06-16 04:30:00;20.510899;19.477615;6.6999998;635.22845;0.0
2022-06-16 04:45:00;20.410955;19.377697;6.6999998;640.22662;0.0
2022-06-16 05:00:00;20.433367;19.311144;6.6110559;645.55652;0.0
2022-06-16 05:15:00;20.455502;19.200001;6.5999999;652.21533;0.0
2022-06-16 05:30:00;20.522047;19.111246;6.5999999;660.43158;0.0
2022-06-16 05:45:00;20.677399;19.1;6.5999999;669.20148;0.0
2022-06-16 06:00:00;20.877369;19.1;6.5999999;679.86682;0.0
2022-06-16 06:15:00;21.154703;19.1;6.5999999;692.63202;0.0
2022-06-16 06:30:00;21.731798;19.166723;6.5999999;707.40643;0.0
2022-06-16 06:45:00;22.462925;19.18853;6.5999999;718.1947;0.0
2022-06-16 07:00:00;23.560665;20.839138;6.6650109;719.08136;0.0
2022-06-16 07:15:00;24.582937;26.674938;6.9000001;728.86682;0.0
2022-06-16 07:30:00;25.856161;26.799999;6.9000001;722.30017;0.0
2022-06-16 07:45:00;27.770794;26.821375;6.9000001;707.05591;0.0
2022-06-16 08:00:00;29.565464;26.9;6.9000001;684.00177;0.0
2022-06-16 08:15:00;31.030334;26.987926;6.9000001;659.91443;0.0
2022-06-16 08:30:00;32.110825;27.021069;6.8455963;636.6991;0.0
2022-06-16 08:45:00;33.298096;27.121006;6.8000002;616.13007;0.0
2022-06-16 09:00:00;34.046577;27.220921;6.8000002;599.82263;0.0
2022-06-16 09:15:00;34.84647;27.299999;6.8000002;587.15814;0.0
2022-06-16 09:30:00;35.533989;27.387577;6.8000002;577.91034;0.0
2022-06-16 09:45:00;36.041695;27.487528;6.8000002;570.62671;0.0
2022-06-16 10:00:00;36.470314;27.554047;6.8000002;564.83801;0.0
2022-06-16 10:15:00;36.620502;27.741175;6.8000002;563.66608;0.0
2022-06-16 10:30:00;36.700001;28.089008;6.8000002;565.61169;0.0
2022-06-16 10:45:00;36.686798;28.420187;6.8000002;568.07104;0.0
2022-06-16 11:00:00;36.886856;28.553516;6.8000002;572.00836;0.0
2022-06-16 11:15:00;36.986794;28.6;6.8000002;577.00525;0.0
2022-06-16 11:30:00;36.946629;28.6;6.8000002;581.46753;0.0
2022-06-16 11:45:00;36.933403;28.653219;6.8000002;584.92993;0.0
2022-06-16 12:00:00;36.760361;28.633326;6.8000002;588.26068;0.0
2022-06-16 12:15:00;36.447861;28.26766;6.8531218;578.77228;0.0
2022-06-16 12:30:00;35.960426;28.306217;6.9000001;567.41919;0.0
2022-06-16 12:45:00;35.740883;28.419678;6.9000001;561.60602;0.0
2022-06-16 13:00:00;35.494148;28.519547;6.9000001;559.60815;0.0
2022-06-16 13:15:00;35.247066;28.61948;6.9000001;557.94342;0.0
2022-06-16 13:30:00;35.14167;28.700001;6.9000001;558.72253;0.0
2022-06-16 13:45:00;35.052628;28.786015;6.9000001;557.66479;0.0
2022-06-16 14:00:00;35.014091;28.885904;6.9000001;557.28217;0.0
2022-06-16 14:15:00;34.961975;28.985739;6.9000001;557.52362;0.0
2022-06-16 14:30:00;34.799999;29.052286;6.9000001;558.3338;0.0
2022-06-16 14:45:00;34.781189;29.118805;6.9000001;558.85559;0.0
2022-06-16 15:00:00;34.752087;29.200001;6.9000001;559.56085;0.0
2022-06-16 15:15:00;34.799999;29.28537;6.9000001;561.85345;0.0
2022-06-16 15:30:00;34.970741;29.318689;6.9000001;562.33325;0.0
2022-06-16 15:45:00;34.866634;29.4;6.9000001;565.22675;0.0
2022-06-16 16:00:00;35.0;29.4;6.9000001;567.22491;0.0
2022-06-16 16:15:00;34.933228;29.418503;6.9000001;570.22247;0.0
2022-06-16 16:30:00;35.066757;29.448231;6.9000001;572.70142;0.0
2022-06-16 16:45:00;35.0;29.4;6.9000001;576.91846;0.0
2022-06-16 17:00:00;35.0;29.45163;6.9000001;581.33582;0.0
2022-06-16 17:15:00;35.0;29.603067;6.8818383;577.96954;0.0
2022-06-16 17:30:00;34.830406;29.78479;6.8000002;580.26483;0.0
2022-06-16 17:45:00;34.748695;29.902599;6.8000002;586.74359;0.0
2022-06-16 18:00:00;34.597641;30.0;6.8000002;591.20154;0.0
2022-06-16 18:15:00;34.277836;29.982258;6.8510833;593.68811;0.0
2022-06-16 18:30:00;33.694035;29.882389;6.9000001;595.50958;0.0
2022-06-16 18:45:00;33.061058;29.731482;6.9000001;595.15753;0.0
2022-06-16 19:00:00;32.543587;29.531515;6.9000001;593.47308;0.0
2022-06-16 19:15:00;31.761227;29.247303;6.9000001;591.82452;0.0
2022-06-16 19:30:00;31.06008;28.947567;6.9000001;591.68207;0.0
2022-06-16 19:45:00;30.311808;28.64794;6.9000001;593.17334;0.0
2022-06-16 20:00:00;29.645458;28.297428;6.9000001;593.83893;0.0
2022-06-16 20:15:00;28.979822;27.931377;6.9000001;595.0;0.0
2022-06-16 20:30:00;28.297766;27.531912;6.9000001;595.33954;0.0
2022-06-16 20:45:00;27.748844;27.132498;6.9000001;596.16388;0.0
2022-06-16 21:00:00;27.24963;26.733084;6.9000001;596.83453;0.0
2022-06-16 21:15:00;26.783667;26.333637;6.9000001;598.50098;0.0
