date;type;value
2022-04-10 21:00:00;waterTemp;10.052969
2022-04-10 21:15:00;waterTemp;9.7797146
2022-04-10 21:30:00;waterTemp;9.5074854
2022-04-10 21:45:00;waterTemp;9.2612505
2022-04-10 22:00:00;waterTemp;9.0408611
2022-04-10 22:15:00;waterTemp;8.8540211
2022-04-10 22:30:00;waterTemp;8.6747303
2022-04-10 22:45:00;waterTemp;8.4747477
2022-04-10 23:00:00;waterTemp;8.2747707
2022-04-10 23:15:00;waterTemp;8.1087675
2022-04-10 23:30:00;waterTemp;7.9210563
2022-04-10 20:15:00;airTemp;12.22539
2022-04-10 20:30:00;airTemp;11.858728
2022-04-10 20:45:00;airTemp;11.511717
2022-04-10 21:00:00;airTemp;11.205926
2022-04-10 21:15:00;airTemp;10.959934
2022-04-10 21:30:00;airTemp;10.694545
2022-04-10 21:45:00;airTemp;10.487081
2022-04-10 22:00:00;airTemp;10.274172
2022-04-10 22:15:00;airTemp;10.141363
2022-04-10 22:30:00;airTemp;10.033336
2022-04-10 22:45:00;airTemp;9.9747486
2022-04-10 23:00:00;airTemp;9.7414322
2022-04-10 23:15:00;airTemp;9.5420895
2022-04-10 23:30:00;airTemp;9.3543911
2022-04-11 09:00:00;waterTemp;10.839312
2022-04-11 09:15:00;waterTemp;10.9
2022-04-11 09:30:00;waterTemp;10.972628
2022-04-11 09:45:00;waterTemp;11.005448
2022-04-11 10:00:00;waterTemp;11.11088
2022-04-11 10:15:00;waterTemp;11.647995
2022-04-11 10:30:00;waterTemp;12.500727
2022-04-11 10:45:00;waterTemp;13.124278
2022-04-11 11:00:00;waterTemp;13.586042
2022-04-11 11:15:00;waterTemp;13.985826
2022-04-11 11:30:00;waterTemp;14.385263
2022-04-11 11:45:00;waterTemp;14.784778
2022-04-11 12:00:00;waterTemp;14.928839
2022-04-11 12:15:00;waterTemp;11.666665
2022-04-11 12:30:00;waterTemp;11.737496
2022-04-11 12:45:00;waterTemp;11.8
2022-04-11 13:00:00;waterTemp;11.870415
2022-04-11 13:15:00;waterTemp;11.9
2022-04-11 13:30:00;waterTemp;11.970396
2022-04-11 13:45:00;waterTemp;12.0
2022-04-11 14:00:00;waterTemp;12.069736
2022-04-11 14:15:00;waterTemp;12.13334
2022-04-11 14:30:00;waterTemp;12.16971
2022-04-11 14:45:00;waterTemp;12.202638
2022-04-11 15:00:00;waterTemp;12.31311
2022-04-11 15:15:00;waterTemp;13.120923
2022-04-11 15:30:00;waterTemp;13.809834
2022-04-11 15:45:00;waterTemp;14.278409
2022-04-11 16:00:00;waterTemp;14.805838
2022-04-11 16:15:00;waterTemp;15.346497
2022-04-11 16:30:00;waterTemp;15.804579
2022-04-11 16:45:00;waterTemp;16.068188
2022-04-11 17:00:00;waterTemp;16.101505
2022-04-11 17:15:00;waterTemp;16.200001
2022-04-11 17:30:00;waterTemp;16.267519
2022-04-11 17:45:00;waterTemp;16.299166
2022-04-11 18:00:00;waterTemp;16.233339
2022-04-11 18:15:00;waterTemp;16.166246
2022-04-11 18:30:00;waterTemp;15.999182
2022-04-11 18:45:00;waterTemp;15.832538
2022-04-11 19:00:00;waterTemp;15.632942
2022-04-11 19:15:00;waterTemp;15.40077
2022-04-11 19:30:00;waterTemp;15.2336
2022-04-11 19:45:00;waterTemp;15.10027
2022-04-11 20:00:00;waterTemp;15.000288
2022-04-11 20:15:00;waterTemp;14.867769
2022-04-11 20:30:00;waterTemp;14.734032
2022-04-11 20:45:00;waterTemp;14.534746
2022-04-11 21:00:00;waterTemp;14.401439
2022-04-11 21:15:00;waterTemp;14.202741
2022-04-11 21:30:00;waterTemp;14.068051
2022-04-11 21:45:00;waterTemp;13.869446
2022-04-11 22:00:00;waterTemp;13.702797
2022-04-11 22:15:00;waterTemp;13.535131
2022-04-11 22:30:00;waterTemp;13.336943
2022-04-11 22:45:00;waterTemp;13.203634
2022-04-11 23:00:00;waterTemp;13.035159
2022-04-11 23:15:00;waterTemp;12.837008
2022-04-11 23:30:00;waterTemp;12.736215
2022-04-11 23:45:00;waterTemp;12.539109
2022-04-12 00:00:00;waterTemp;12.339138
2022-04-12 00:15:00;waterTemp;12.236261
2022-04-12 00:30:00;waterTemp;12.039206
2022-04-12 00:45:00;waterTemp;11.839227
2022-04-12 01:00:00;waterTemp;11.673612
2022-04-12 01:15:00;waterTemp;11.537333
2022-04-12 01:30:00;waterTemp;11.404014
2022-04-12 01:45:00;waterTemp;11.274722
2022-04-12 02:00:00;waterTemp;11.137372
2022-04-12 02:15:00;waterTemp;11.070725
2022-04-12 02:30:00;waterTemp;10.904061
2022-04-12 02:45:00;waterTemp;10.8051
2022-04-12 03:00:00;waterTemp;10.70511
2022-04-12 03:15:00;waterTemp;10.576923
2022-04-12 03:30:00;waterTemp;10.471817
2022-04-12 03:45:00;waterTemp;10.305155
2022-04-12 04:00:00;waterTemp;10.205165
2022-04-12 04:15:00;waterTemp;10.139353
2022-04-12 04:30:00;waterTemp;10.006026
2022-04-12 04:45:00;waterTemp;10.0
2022-04-12 05:00:00;waterTemp;9.8125153
2022-04-12 05:15:00;waterTemp;9.739604
2022-04-12 05:30:00;waterTemp;9.6731701
2022-04-12 05:45:00;waterTemp;9.6000004
2022-04-12 06:00:00;waterTemp;9.5731964
2022-04-12 06:15:00;waterTemp;9.5
2022-04-12 06:30:00;waterTemp;9.5
2022-04-12 06:45:00;waterTemp;9.5
2022-04-12 07:00:00;waterTemp;10.070311
2022-04-12 07:15:00;waterTemp;11.708462
2022-04-12 07:30:00;waterTemp;11.741789
2022-04-12 07:45:00;waterTemp;11.791536
2022-04-12 08:00:00;waterTemp;11.8
2022-04-12 08:15:00;waterTemp;11.833335
2022-04-12 08:30:00;waterTemp;11.891506
2022-04-12 08:45:00;waterTemp;11.957468
2022-04-11 09:00:00;airTemp;19.814533
2022-04-11 09:15:00;airTemp;20.720432
2022-04-11 09:30:00;airTemp;21.738239
2022-04-11 09:45:00;airTemp;22.830172
2022-04-11 10:00:00;airTemp;23.804817
2022-04-11 10:15:00;airTemp;24.243914
2022-04-11 10:30:00;airTemp;24.557693
2022-04-11 10:45:00;airTemp;25.095829
2022-04-11 11:00:00;airTemp;25.690914
2022-04-11 11:15:00;airTemp;26.228689
2022-04-11 11:30:00;airTemp;26.756596
2022-04-11 11:45:00;airTemp;27.289001
2022-04-11 12:00:00;airTemp;27.712564
2022-04-11 12:15:00;airTemp;28.050045
2022-04-11 12:30:00;airTemp;28.41251
2022-04-11 12:45:00;airTemp;28.670832
2022-04-11 13:00:00;airTemp;28.622076
2022-04-11 13:15:00;airTemp;28.288763
2022-04-11 13:30:00;airTemp;28.059208
2022-04-11 13:45:00;airTemp;27.827169
2022-04-11 14:00:00;airTemp;27.630259
2022-04-11 14:15:00;airTemp;27.527218
2022-04-11 14:30:00;airTemp;27.291645
2022-04-11 14:45:00;airTemp;26.922749
2022-04-11 15:00:00;airTemp;26.520168
2022-04-11 15:15:00;airTemp;25.984272
2022-04-11 15:30:00;airTemp;25.425442
2022-04-11 15:45:00;airTemp;25.092148
2022-04-11 16:00:00;airTemp;24.694141
2022-04-11 16:15:00;airTemp;24.5
2022-04-11 16:30:00;airTemp;24.498472
2022-04-11 16:45:00;airTemp;24.363621
2022-04-11 17:00:00;airTemp;24.060608
2022-04-11 17:15:00;airTemp;23.627737
2022-04-11 17:30:00;airTemp;23.196585
2022-04-11 17:45:00;airTemp;22.76329
2022-04-11 18:00:00;airTemp;22.329151
2022-04-11 18:15:00;airTemp;21.663681
2022-04-11 18:30:00;airTemp;20.930845
2022-04-11 18:45:00;airTemp;20.364239
2022-04-11 19:00:00;airTemp;19.798412
2022-04-11 19:15:00;airTemp;19.267918
2022-04-11 19:30:00;airTemp;18.701292
2022-04-11 19:45:00;airTemp;18.267735
2022-04-11 20:00:00;airTemp;18.00108
2022-04-11 20:15:00;airTemp;17.767757
2022-04-11 20:30:00;airTemp;17.502075
2022-04-11 20:45:00;airTemp;17.301409
2022-04-11 21:00:00;airTemp;17.002134
2022-04-11 21:15:00;airTemp;16.802729
2022-04-11 21:30:00;airTemp;16.601372
2022-04-11 21:45:00;airTemp;16.470821
2022-04-11 22:00:00;airTemp;16.202785
2022-04-11 22:15:00;airTemp;15.936644
2022-04-11 22:30:00;airTemp;15.736929
2022-04-11 22:45:00;airTemp;15.536946
2022-04-11 23:00:00;airTemp;15.435152
2022-04-11 23:15:00;airTemp;15.236995
2022-04-11 23:30:00;airTemp;15.039076
2022-04-11 23:45:00;airTemp;14.936215
2022-04-12 00:00:00;airTemp;14.708697
2022-04-12 00:15:00;airTemp;14.439168
2022-04-12 00:30:00;airTemp;14.272524
2022-04-12 00:45:00;airTemp;14.03921
2022-04-12 01:00:00;airTemp;13.902948
2022-04-12 01:15:00;airTemp;13.80399
2022-04-12 01:30:00;airTemp;13.766665
2022-04-12 01:45:00;airTemp;13.704012
2022-04-12 02:00:00;airTemp;13.637365
2022-04-12 02:15:00;airTemp;13.570719
2022-04-12 02:30:00;airTemp;13.470835
2022-04-12 02:45:00;airTemp;13.371771
2022-04-12 03:00:00;airTemp;13.271777
2022-04-12 03:15:00;airTemp;13.138455
2022-04-12 03:30:00;airTemp;12.943609
2022-04-12 03:45:00;airTemp;12.838484
2022-04-12 04:00:00;airTemp;12.705159
2022-04-12 04:15:00;airTemp;12.639346
2022-04-12 04:30:00;airTemp;12.593549
2022-04-12 04:45:00;airTemp;12.639574
2022-04-12 05:00:00;airTemp;12.572925
2022-04-12 05:15:00;airTemp;12.40626
2022-04-12 05:30:00;airTemp;12.373163
2022-04-12 05:45:00;airTemp;12.393499
2022-04-12 06:00:00;airTemp;12.553636
2022-04-12 06:15:00;airTemp;12.659319
2022-04-12 06:30:00;airTemp;12.87793
2022-04-12 06:45:00;airTemp;13.355766
2022-04-12 07:00:00;airTemp;14.106012
2022-04-12 07:15:00;airTemp;14.783633
2022-04-12 07:30:00;airTemp;15.341425
2022-04-12 07:45:00;airTemp;16.348728
2022-04-12 08:00:00;airTemp;17.223732
2022-04-12 08:15:00;airTemp;18.331547
2022-04-12 08:30:00;airTemp;19.764139
2022-04-12 08:45:00;airTemp;21.332476
2022-04-12 09:00:00;waterTemp;12.0
2022-04-12 09:15:00;waterTemp;12.090422
2022-04-12 09:30:00;waterTemp;12.1
2022-04-12 09:45:00;waterTemp;12.190395
2022-04-12 10:00:00;waterTemp;12.223241
2022-04-12 10:15:00;waterTemp;12.809076
2022-04-12 10:30:00;waterTemp;13.504987
2022-04-12 10:45:00;waterTemp;14.080261
2022-04-12 11:00:00;waterTemp;14.524153
2022-04-12 11:15:00;waterTemp;14.980034
2022-04-12 11:30:00;waterTemp;15.446518
2022-04-12 11:45:00;waterTemp;15.946467
2022-04-12 12:00:00;waterTemp;15.587085
2022-04-12 12:15:00;waterTemp;12.721457
2022-04-12 12:30:00;waterTemp;12.754938
2022-04-12 12:45:00;waterTemp;12.821585
2022-04-12 13:00:00;waterTemp;12.921534
2022-04-12 13:15:00;waterTemp;12.966662
2022-04-12 13:30:00;waterTemp;13.054846
2022-04-12 13:45:00;waterTemp;13.121472
2022-04-12 14:00:00;waterTemp;13.2
2022-04-12 14:15:00;waterTemp;13.233339
2022-04-12 14:30:00;waterTemp;13.287847
2022-04-12 14:45:00;waterTemp;13.354498
2022-04-12 15:00:00;waterTemp;13.440859
2022-04-12 15:15:00;waterTemp;14.482019
2022-04-12 15:30:00;waterTemp;15.349133
2022-04-12 15:45:00;waterTemp;15.895498
2022-04-12 16:00:00;waterTemp;16.339493
2022-04-12 16:15:00;waterTemp;16.603062
2022-04-12 16:30:00;waterTemp;16.836382
2022-04-12 16:45:00;waterTemp;16.984844
2022-04-12 17:00:00;waterTemp;17.102676
2022-04-12 17:15:00;waterTemp;17.217836
2022-04-12 17:30:00;waterTemp;17.299999
2022-04-12 17:45:00;waterTemp;17.299999
2022-04-12 18:00:00;waterTemp;17.282307
2022-04-12 18:15:00;waterTemp;17.182917
2022-04-12 18:30:00;waterTemp;16.948772
2022-04-12 18:45:00;waterTemp;16.699198
2022-04-12 19:00:00;waterTemp;16.499218
2022-04-12 19:15:00;waterTemp;16.216492
2022-04-12 19:30:00;waterTemp;15.916536
2022-04-12 19:45:00;waterTemp;15.649902
2022-04-12 20:00:00;waterTemp;15.351453
2022-04-12 20:15:00;waterTemp;15.134726
2022-04-12 20:30:00;waterTemp;14.950705
2022-04-12 20:45:00;waterTemp;14.768094
2022-04-12 21:00:00;waterTemp;14.568439
2022-04-12 21:15:00;waterTemp;14.370255
2022-04-12 21:30:00;waterTemp;14.203619
2022-04-12 21:45:00;waterTemp;14.051824
2022-04-12 22:00:00;waterTemp;13.870329
2022-04-12 22:15:00;waterTemp;13.718532
2022-04-12 22:30:00;waterTemp;13.603754
2022-04-12 22:45:00;waterTemp;13.451884
2022-04-12 23:00:00;waterTemp;13.27046
2022-04-12 23:15:00;waterTemp;13.152911
2022-04-12 23:30:00;waterTemp;13.019585
2022-04-12 23:45:00;waterTemp;12.905869
2022-04-13 00:00:00;waterTemp;12.719604
2022-04-13 00:15:00;waterTemp;12.619641
2022-04-13 00:30:00;waterTemp;12.505976
2022-04-13 00:45:00;waterTemp;12.366666
2022-04-13 01:00:00;waterTemp;12.306397
2022-04-13 01:15:00;waterTemp;12.186734
2022-04-13 01:30:00;waterTemp;12.053526
2022-04-13 01:45:00;waterTemp;11.953775
2022-04-13 02:00:00;waterTemp;11.774228
2022-04-13 02:15:00;waterTemp;11.62068
2022-04-13 02:30:00;waterTemp;11.474716
2022-04-13 02:45:00;waterTemp;11.30808
2022-04-13 03:00:00;waterTemp;11.120715
2022-04-12 09:00:00;airTemp;22.423475
2022-04-12 09:15:00;airTemp;23.04253
2022-04-12 09:30:00;airTemp;23.642467
2022-04-12 09:45:00;airTemp;24.218187
2022-04-12 10:00:00;airTemp;24.659676
2022-04-12 10:15:00;airTemp;24.94648
2022-04-12 10:30:00;airTemp;25.022732
2022-04-12 10:45:00;airTemp;25.1
2022-04-12 11:00:00;airTemp;25.537731
2022-04-12 11:15:00;airTemp;26.929623
2022-04-12 11:30:00;airTemp;28.193119
2022-04-12 11:45:00;airTemp;28.823874
2022-04-12 12:00:00;airTemp;29.0
2022-04-12 12:15:00;airTemp;29.0
2022-04-12 12:30:00;airTemp;29.263004
2022-04-12 12:45:00;airTemp;29.929596
2022-04-12 13:00:00;airTemp;30.41951
2022-04-12 13:15:00;airTemp;30.907665
2022-04-12 13:30:00;airTemp;31.18819
2022-04-12 13:45:00;airTemp;31.200001
2022-04-12 14:00:00;airTemp;31.102947
2022-04-12 14:15:00;airTemp;30.769754
2022-04-12 14:30:00;airTemp;30.490963
2022-04-12 14:45:00;airTemp;30.378851
2022-04-12 15:00:00;airTemp;30.15159
2022-04-12 15:15:00;airTemp;29.652878
2022-04-12 15:30:00;airTemp;29.098211
2022-04-12 15:45:00;airTemp;28.485987
2022-04-12 16:00:00;airTemp;27.924061
2022-04-12 16:15:00;airTemp;27.308979
2022-04-12 16:30:00;airTemp;26.790829
2022-04-12 16:45:00;airTemp;26.275763
2022-04-12 17:00:00;airTemp;25.845806
2022-04-12 17:15:00;airTemp;25.561958
2022-04-12 17:30:00;airTemp;25.04417
2022-04-12 17:45:00;airTemp;24.408583
2022-04-12 18:00:00;airTemp;23.691282
2022-04-12 18:15:00;airTemp;22.896584
2022-04-12 18:30:00;airTemp;22.147095
2022-04-12 18:45:00;airTemp;21.396753
2022-04-12 19:00:00;airTemp;20.614536
2022-04-12 19:15:00;airTemp;20.049681
2022-04-12 19:30:00;airTemp;19.416309
2022-04-12 19:45:00;airTemp;18.766426
2022-04-12 20:00:00;airTemp;18.25219
2022-04-12 20:15:00;airTemp;17.753435
2022-04-12 20:30:00;airTemp;17.31876
2022-04-12 20:45:00;airTemp;17.068081
2022-04-12 21:00:00;airTemp;16.868427
2022-04-12 21:15:00;airTemp;16.670242
2022-04-12 21:30:00;airTemp;16.58514
2022-04-12 21:45:00;airTemp;16.418482
2022-04-12 22:00:00;airTemp;16.318489
2022-04-12 22:15:00;airTemp;16.170382
2022-04-12 22:30:00;airTemp;16.051868
2022-04-12 22:45:00;airTemp;15.87042
2022-04-12 23:00:00;airTemp;15.670445
2022-04-12 23:15:00;airTemp;15.505811
2022-04-12 23:30:00;airTemp;15.352918
2022-04-12 23:45:00;airTemp;15.252925
2022-04-13 00:00:00;airTemp;15.152934
2022-04-13 00:15:00;airTemp;15.066664
2022-04-13 00:30:00;airTemp;15.019641
2022-04-13 00:45:00;airTemp;15.0
2022-04-13 01:00:00;airTemp;14.953003
2022-04-13 01:15:00;airTemp;14.84012
2022-04-13 01:30:00;airTemp;14.640613
2022-04-13 01:45:00;airTemp;14.361302
2022-04-13 02:00:00;airTemp;14.074216
2022-04-13 02:15:00;airTemp;13.862035
2022-04-13 02:30:00;airTemp;13.608042
2022-04-13 02:45:00;airTemp;13.374728
2022-04-13 03:00:00;airTemp;13.208313
2022-04-13 04:15:00;waterTemp;10.487957
2022-04-13 04:30:00;waterTemp;10.342604
2022-04-13 04:45:00;waterTemp;10.2
2022-04-13 05:00:00;waterTemp;10.110276
2022-04-13 05:15:00;waterTemp;10.0
2022-04-13 05:30:00;waterTemp;9.8436394
2022-04-13 05:45:00;waterTemp;9.7551651
2022-04-13 06:00:00;waterTemp;9.6885414
2022-04-13 06:15:00;waterTemp;9.6000004
2022-04-13 06:30:00;waterTemp;9.6000004
2022-04-13 06:45:00;waterTemp;9.5666618
2022-04-13 07:00:00;waterTemp;9.9127579
2022-04-13 07:15:00;waterTemp;12.677088
2022-04-13 07:30:00;waterTemp;12.7
2022-04-13 07:45:00;waterTemp;12.777069
2022-04-13 08:00:00;waterTemp;12.8
2022-04-13 08:15:00;waterTemp;12.8
2022-04-13 08:30:00;waterTemp;12.842921
2022-04-13 08:45:00;waterTemp;12.9
2022-04-13 09:00:00;waterTemp;12.9
2022-04-13 09:15:00;waterTemp;12.97597
2022-04-13 09:30:00;waterTemp;13.0
2022-04-13 09:45:00;waterTemp;13.075949
2022-04-13 10:00:00;waterTemp;13.118222
2022-04-13 10:15:00;waterTemp;13.549571
2022-04-13 10:30:00;waterTemp;14.1076
2022-04-13 10:45:00;waterTemp;14.59936
2022-04-13 11:00:00;waterTemp;14.965581
2022-04-13 11:15:00;waterTemp;15.39847
2022-04-13 11:30:00;waterTemp;15.798422
2022-04-13 11:45:00;waterTemp;16.123785
2022-04-13 12:00:00;waterTemp;16.195919
2022-04-13 12:15:00;waterTemp;13.4
2022-04-13 12:30:00;waterTemp;13.473747
2022-04-13 12:45:00;waterTemp;13.507063
2022-04-13 13:00:00;waterTemp;13.6
2022-04-13 13:15:00;waterTemp;13.6
2022-04-13 13:30:00;waterTemp;13.633341
2022-04-13 13:45:00;waterTemp;13.672859
2022-04-13 14:00:00;waterTemp;13.7
2022-04-13 14:15:00;waterTemp;13.7
2022-04-13 14:30:00;waterTemp;13.7
2022-04-13 14:45:00;waterTemp;13.7
2022-04-13 15:00:00;waterTemp;13.710217
2022-04-13 15:15:00;waterTemp;14.197279
2022-04-13 15:30:00;waterTemp;14.610179
2022-04-13 15:45:00;waterTemp;14.810153
2022-04-13 16:00:00;waterTemp;14.97153
2022-04-13 16:15:00;waterTemp;15.004847
2022-04-13 16:30:00;waterTemp;15.138166
2022-04-13 16:45:00;waterTemp;15.237329
2022-04-13 17:00:00;waterTemp;15.374639
2022-04-13 17:15:00;waterTemp;15.50397
2022-04-13 17:30:00;waterTemp;15.603758
2022-04-13 17:45:00;waterTemp;15.7
2022-04-13 18:00:00;waterTemp;15.7
2022-04-13 18:15:00;waterTemp;15.7
2022-04-13 18:30:00;waterTemp;15.663777
2022-04-13 18:45:00;waterTemp;15.597127
2022-04-13 19:00:00;waterTemp;15.4638
2022-04-13 19:15:00;waterTemp;15.327826
2022-04-13 19:30:00;waterTemp;15.128054
2022-04-13 19:45:00;waterTemp;14.997383
2022-04-13 20:00:00;waterTemp;14.794777
2022-04-13 20:15:00;waterTemp;14.596453
2022-04-13 20:30:00;waterTemp;14.395411
2022-04-13 20:45:00;waterTemp;14.130341
2022-04-13 21:00:00;waterTemp;13.930402
2022-04-13 21:15:00;waterTemp;13.697142
2022-04-13 21:30:00;waterTemp;13.499164
2022-04-13 21:45:00;waterTemp;13.296232
2022-04-13 22:00:00;waterTemp;13.070051
2022-04-13 22:15:00;waterTemp;12.900703
2022-04-13 22:30:00;waterTemp;12.735617
2022-04-13 22:45:00;waterTemp;12.570286
2022-04-13 23:00:00;waterTemp;12.370298
2022-04-13 23:15:00;waterTemp;12.235161
2022-04-13 23:30:00;waterTemp;12.037792
2022-04-13 23:45:00;waterTemp;11.93584
2022-04-14 00:00:00;waterTemp;11.772098
2022-04-14 00:15:00;waterTemp;11.669586
2022-04-14 00:30:00;waterTemp;11.569603
2022-04-14 00:45:00;waterTemp;11.43635
2022-04-14 01:00:00;waterTemp;11.369696
2022-04-14 01:15:00;waterTemp;11.270033
2022-04-14 01:30:00;waterTemp;11.2
2022-04-14 01:45:00;waterTemp;11.137364
2022-04-14 02:00:00;waterTemp;11.070715
2022-04-14 02:15:00;waterTemp;10.970896
2022-04-14 02:30:00;waterTemp;10.9
2022-04-14 02:45:00;waterTemp;10.837579
2022-04-14 03:00:00;waterTemp;10.737596
2022-04-14 03:15:00;waterTemp;10.638466
2022-04-14 03:30:00;waterTemp;10.505136
2022-04-14 03:45:00;waterTemp;10.438488
2022-04-14 04:00:00;waterTemp;10.338493
2022-04-13 04:15:00;airTemp;12.687951
2022-04-13 04:30:00;airTemp;12.554626
2022-04-13 04:45:00;airTemp;12.409757
2022-04-13 05:00:00;airTemp;12.288468
2022-04-13 05:15:00;airTemp;12.121803
2022-04-13 05:30:00;airTemp;12.066662
2022-04-13 05:45:00;airTemp;12.111504
2022-04-13 06:00:00;airTemp;12.211466
2022-04-13 06:15:00;airTemp;12.434369
2022-04-13 06:30:00;airTemp;12.656221
2022-04-13 06:45:00;airTemp;12.900973
2022-04-13 07:00:00;airTemp;13.210383
2022-04-13 07:15:00;airTemp;13.59794
2022-04-13 07:30:00;airTemp;14.052084
2022-04-13 07:45:00;airTemp;14.639511
2022-04-13 08:00:00;airTemp;15.183764
2022-04-13 08:15:00;airTemp;15.810184
2022-04-13 08:30:00;airTemp;16.695957
2022-04-13 08:45:00;airTemp;17.795317
2022-04-13 09:00:00;airTemp;18.778421
2022-04-13 09:15:00;airTemp;19.883747
2022-04-13 09:30:00;airTemp;20.868908
2022-04-13 09:45:00;airTemp;21.907589
2022-04-13 10:00:00;airTemp;22.563845
2022-04-13 10:15:00;airTemp;23.324665
2022-04-13 10:30:00;airTemp;23.982494
2022-04-13 10:45:00;airTemp;24.557253
2022-04-13 11:00:00;airTemp;25.181515
2022-04-13 11:15:00;airTemp;26.03828
2022-04-13 11:30:00;airTemp;26.657169
2022-04-13 11:45:00;airTemp;26.758732
2022-04-13 12:00:00;airTemp;26.535791
2022-04-13 12:15:00;airTemp;26.226233
2022-04-13 12:30:00;airTemp;26.482925
2022-04-13 12:45:00;airTemp;27.209126
2022-04-13 13:00:00;airTemp;27.573734
2022-04-13 13:15:00;airTemp;27.514664
2022-04-13 13:30:00;airTemp;27.148022
2022-04-13 13:45:00;airTemp;26.96047
2022-04-13 14:00:00;airTemp;26.815384
2022-04-13 14:15:00;airTemp;26.482082
2022-04-13 14:30:00;airTemp;26.182119
2022-04-13 14:45:00;airTemp;25.87233
2022-04-13 15:00:00;airTemp;25.341053
2022-04-13 15:15:00;airTemp;24.769358
2022-04-13 15:30:00;airTemp;24.207863
2022-04-13 15:45:00;airTemp;23.707916
2022-04-13 16:00:00;airTemp;23.247198
2022-04-13 16:15:00;airTemp;22.890285
2022-04-13 16:30:00;airTemp;22.799999
2022-04-13 16:45:00;airTemp;22.833334
2022-04-13 17:00:00;airTemp;22.758686
2022-04-13 17:15:00;airTemp;22.562683
2022-04-13 17:30:00;airTemp;22.317654
2022-04-13 17:45:00;airTemp;21.877434
2022-04-13 18:00:00;airTemp;21.207085
2022-04-13 18:15:00;airTemp;20.577587
2022-04-13 18:30:00;airTemp;20.020092
2022-04-13 18:45:00;airTemp;19.582697
2022-04-13 19:00:00;airTemp;18.982761
2022-04-13 19:15:00;airTemp;18.422085
2022-04-13 19:30:00;airTemp;17.986761
2022-04-13 19:45:00;airTemp;17.486837
2022-04-13 20:00:00;airTemp;17.023697
2022-04-13 20:15:00;airTemp;16.69644
2022-04-13 20:30:00;airTemp;16.427183
2022-04-13 20:45:00;airTemp;16.095507
2022-04-13 21:00:00;airTemp;15.762242
2022-04-13 21:15:00;airTemp;15.497128
2022-04-13 21:30:00;airTemp;15.29915
2022-04-13 21:45:00;airTemp;15.128435
2022-04-13 22:00:00;airTemp;15.00417
2022-04-13 22:15:00;airTemp;14.868109
2022-04-13 22:30:00;airTemp;14.635603
2022-04-13 22:45:00;airTemp;14.501798
2022-04-13 23:00:00;airTemp;14.33695
2022-04-13 23:15:00;airTemp;14.201816
2022-04-13 23:30:00;airTemp;14.135817
2022-04-13 23:45:00;airTemp;14.1
2022-04-14 00:00:00;airTemp;14.069571
2022-04-14 00:15:00;airTemp;14.0
2022-04-14 00:30:00;airTemp;14.0
2022-04-14 00:45:00;airTemp;14.0
2022-04-14 01:00:00;airTemp;13.936353
2022-04-14 01:15:00;airTemp;13.996943
2022-04-14 01:30:00;airTemp;14.0
2022-04-14 01:45:00;airTemp;13.970697
2022-04-14 02:00:00;airTemp;13.933332
2022-04-14 02:15:00;airTemp;13.87089
2022-04-14 02:30:00;airTemp;13.7418
2022-04-14 02:45:00;airTemp;13.57091
2022-04-14 03:00:00;airTemp;13.408513
2022-04-14 03:15:00;airTemp;13.271797
2022-04-14 03:30:00;airTemp;13.171803
2022-04-14 03:45:00;airTemp;13.00514
2022-04-14 04:00:00;airTemp;12.876979
2022-04-14 10:00:00;waterTemp;13.589269
2022-04-14 10:15:00;waterTemp;14.169867
2022-04-14 10:30:00;waterTemp;14.984042
2022-04-14 10:45:00;waterTemp;15.683728
2022-04-14 11:00:00;waterTemp;16.240641
2022-04-14 11:15:00;waterTemp;16.681686
2022-04-14 11:30:00;waterTemp;17.135241
2022-04-14 11:45:00;waterTemp;17.613705
2022-04-14 12:00:00;waterTemp;17.326357
2022-04-14 12:15:00;waterTemp;14.214086
2022-04-14 12:30:00;waterTemp;14.285845
2022-04-14 12:45:00;waterTemp;14.384867
2022-04-14 13:00:00;waterTemp;14.484854
2022-04-14 13:15:00;waterTemp;14.584799
2022-04-14 13:30:00;waterTemp;14.650415
2022-04-14 13:45:00;waterTemp;14.7
2022-04-14 14:00:00;waterTemp;14.783725
2022-04-14 14:15:00;waterTemp;14.833336
2022-04-14 14:30:00;waterTemp;14.882718
2022-04-14 14:45:00;waterTemp;14.982704
2022-04-14 15:00:00;waterTemp;15.015976
2022-04-14 15:15:00;waterTemp;15.659683
2022-04-14 15:30:00;waterTemp;16.346457
2022-04-14 15:45:00;waterTemp;16.713966
2022-04-14 16:00:00;waterTemp;17.094938
2022-04-14 16:15:00;waterTemp;17.559002
2022-04-14 16:30:00;waterTemp;18.112808
2022-04-14 16:45:00;waterTemp;18.200001
2022-04-14 17:00:00;waterTemp;18.281525
2022-04-14 17:15:00;waterTemp;18.299999
2022-04-14 17:30:00;waterTemp;18.380962
2022-04-14 17:45:00;waterTemp;18.385723
2022-04-14 18:00:00;waterTemp;18.299999
2022-04-14 18:15:00;waterTemp;18.286243
2022-04-14 18:30:00;waterTemp;18.105831
2022-04-14 18:45:00;waterTemp;17.85878
2022-04-14 19:00:00;waterTemp;17.478397
2022-04-14 19:15:00;waterTemp;17.158819
2022-04-14 19:30:00;waterTemp;16.827387
2022-04-14 19:45:00;waterTemp;16.574455
