date;CE_NCC_0 Arrêt;CE_NCC_1 Marche ;CE_chauffage_-1 Arrêt Sécurité;CE_chauffage_-2 Arrêt Manuel OFF;CE_chauffage_1 Marche AUTO;CE_electrolyseur_-5 Arrêt pas de flux;CE_electrolyseur_0 Arrêt;CE_electrolyseur_1 Marche 100%;CE_filtration_-3 Arrêt pause filtration;CE_filtration_0 Arrêt AUTO;CE_filtration_1 Marche AUTO;CE_filtration_3 Marche mode baignade;CE_filtration_5 Marche hivernage;CE_hivernage_0 Arret;CE_hivernage_2 Actif activé;CE_pompe_chauff_-1 Arrêt Sécurité;CE_pompe_chauff_0 Arrêt AUTO;CE_pompe_chauff_1 Marche AUTO;CE_trait_PH_-5 Arrêt pas de flux chambre analyse;CE_trait_PH_0 Arrêt AUTO;CE_trait_PH_2 En cours pompe active;CE_volet_0 Position ouvert;CE_volet_1 position fermé;airTemp;waterTemp
2022-06-27 22:02:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.907248;19.70727
2022-06-27 22:04:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.907248;19.70727
2022-06-27 22:06:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.907248;19.70727
2022-06-27 22:08:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.907248;19.70727
2022-06-27 22:10:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.907248;19.70727
2022-06-27 22:12:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.907248;19.70727
2022-06-27 22:14:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.607359;19.343151
2022-06-27 22:16:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.607359;19.343151
2022-06-27 22:18:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.607359;19.343151
2022-06-27 22:20:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.607359;19.343151
2022-06-27 22:22:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.607359;19.343151
2022-06-27 22:24:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.607359;19.343151
2022-06-27 22:26:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.607359;19.343151
2022-06-27 22:28:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.607359;19.343151
2022-06-27 22:30:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.307577;19.071743
2022-06-27 22:32:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.307577;19.071743
2022-06-27 22:34:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.307577;19.071743
2022-06-27 22:36:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.307577;19.071743
2022-06-27 22:38:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.307577;19.071743
2022-06-27 22:40:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.307577;19.071743
2022-06-27 22:42:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.307577;19.071743
2022-06-27 22:44:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.038614;18.838627
2022-06-27 22:46:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.038614;18.838627
2022-06-27 22:48:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.038614;18.838627
2022-06-27 22:50:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.038614;18.838627
2022-06-27 22:52:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.038614;18.838627
2022-06-27 22:54:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.038614;18.838627
2022-06-27 22:56:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.038614;18.838627
2022-06-27 22:58:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;19.038614;18.838627
2022-06-27 23:00:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.74448;18.638874
2022-06-27 23:02:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.74448;18.638874
2022-06-27 23:04:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.74448;18.638874
2022-06-27 23:06:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.74448;18.638874
2022-06-27 23:08:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.74448;18.638874
2022-06-27 23:10:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.74448;18.638874
2022-06-27 23:12:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.74448;18.638874
2022-06-27 23:14:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.505766;18.505779
2022-06-27 23:16:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.505766;18.505779
2022-06-27 23:18:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.505766;18.505779
2022-06-27 23:20:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.505766;18.505779
2022-06-27 23:22:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.505766;18.505779
2022-06-27 23:24:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.505766;18.505779
2022-06-27 23:26:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.505766;18.505779
2022-06-27 23:28:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.505766;18.505779
2022-06-27 23:30:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.336269;18.36964
2022-06-27 23:32:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.336269;18.36964
2022-06-27 23:34:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.336269;18.36964
2022-06-27 23:36:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.336269;18.36964
2022-06-27 23:38:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.336269;18.36964
2022-06-27 23:40:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.336269;18.36964
2022-06-27 23:42:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.336269;18.36964
2022-06-27 23:44:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.13946;18.299999
2022-06-27 23:46:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.13946;18.299999
2022-06-27 23:48:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.13946;18.299999
2022-06-27 23:50:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.13946;18.299999
2022-06-27 23:52:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.13946;18.299999
2022-06-27 23:54:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.13946;18.299999
2022-06-27 23:56:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.13946;18.299999
2022-06-27 23:58:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;18.13946;18.299999
2022-06-28 00:00:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.909779;18.173204
2022-06-28 00:02:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.909779;18.173204
2022-06-28 00:04:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.909779;18.173204
2022-06-28 00:06:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.909779;18.173204
2022-06-28 00:08:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.909779;18.173204
2022-06-28 00:10:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.909779;18.173204
2022-06-28 00:12:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.909779;18.173204
2022-06-28 00:14:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.70676;18.070065
2022-06-28 00:16:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.70676;18.070065
2022-06-28 00:18:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.70676;18.070065
2022-06-28 00:20:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.70676;18.070065
2022-06-28 00:22:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.70676;18.070065
2022-06-28 00:24:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.70676;18.070065
2022-06-28 00:26:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.70676;18.070065
2022-06-28 00:28:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.70676;18.070065
2022-06-28 00:30:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.6;18.0
2022-06-28 00:32:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.6;18.0
2022-06-28 00:34:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.6;18.0
2022-06-28 00:36:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.6;18.0
2022-06-28 00:38:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.6;18.0
2022-06-28 00:40:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.6;18.0
2022-06-28 00:42:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.6;18.0
2022-06-28 00:44:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.440289;18.089527
2022-06-28 00:46:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.440289;18.089527
2022-06-28 00:48:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.440289;18.089527
2022-06-28 00:50:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.440289;18.089527
2022-06-28 00:52:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.440289;18.089527
2022-06-28 00:54:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.440289;18.089527
2022-06-28 00:56:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.440289;18.089527
2022-06-28 00:58:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.440289;18.089527
2022-06-28 01:00:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.240328;18.768383
2022-06-28 01:02:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.240328;18.768383
2022-06-28 01:04:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.240328;18.768383
2022-06-28 01:06:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.240328;18.768383
2022-06-28 01:08:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.240328;18.768383
2022-06-28 01:10:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.240328;18.768383
2022-06-28 01:12:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.240328;18.768383
2022-06-28 01:14:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.136852;20.117296
2022-06-28 01:16:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.136852;20.117296
2022-06-28 01:18:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.136852;20.117296
2022-06-28 01:20:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.136852;20.117296
2022-06-28 01:22:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.136852;20.117296
2022-06-28 01:24:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.136852;20.117296
2022-06-28 01:26:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.136852;20.117296
2022-06-28 01:28:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.136852;20.117296
2022-06-28 01:30:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.04044;21.045378
2022-06-28 01:32:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.04044;21.045378
2022-06-28 01:34:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.04044;21.045378
2022-06-28 01:36:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.04044;21.045378
2022-06-28 01:38:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.04044;21.045378
2022-06-28 01:40:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.04044;21.045378
2022-06-28 01:42:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;17.04044;21.045378
2022-06-28 01:44:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.773884;21.200001
2022-06-28 01:46:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.773884;21.200001
2022-06-28 01:48:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.773884;21.200001
2022-06-28 01:50:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.773884;21.200001
2022-06-28 01:52:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.773884;21.200001
2022-06-28 01:54:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.773884;21.200001
2022-06-28 01:56:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.773884;21.200001
2022-06-28 01:58:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.773884;21.200001
2022-06-28 02:00:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.603687;21.137035
2022-06-28 02:02:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.603687;21.137035
2022-06-28 02:04:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.603687;21.137035
2022-06-28 02:06:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.603687;21.137035
2022-06-28 02:08:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.603687;21.137035
2022-06-28 02:10:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.603687;21.137035
2022-06-28 02:12:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.603687;21.137035
2022-06-28 02:14:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.63335;21.003727
2022-06-28 02:16:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.63335;21.003727
2022-06-28 02:18:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.63335;21.003727
2022-06-28 02:20:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.63335;21.003727
2022-06-28 02:22:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.63335;21.003727
2022-06-28 02:24:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.63335;21.003727
2022-06-28 02:26:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.63335;21.003727
2022-06-28 02:28:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.63335;21.003727
2022-06-28 02:30:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.537176;20.903847
2022-06-28 02:32:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.537176;20.903847
2022-06-28 02:34:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.537176;20.903847
2022-06-28 02:36:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.537176;20.903847
2022-06-28 02:38:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.537176;20.903847
2022-06-28 02:40:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.537176;20.903847
2022-06-28 02:42:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.537176;20.903847
2022-06-28 02:44:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.433262;20.870691
2022-06-28 02:46:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.433262;20.870691
2022-06-28 02:48:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.433262;20.870691
2022-06-28 02:50:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.433262;20.870691
2022-06-28 02:52:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.433262;20.870691
2022-06-28 02:54:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.433262;20.870691
2022-06-28 02:56:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.433262;20.870691
2022-06-28 02:58:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.433262;20.870691
2022-06-28 03:00:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.341391;20.895969
2022-06-28 03:02:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.341391;20.895969
2022-06-28 03:04:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.341391;20.895969
2022-06-28 03:06:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.341391;20.895969
2022-06-28 03:08:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.341391;20.895969
2022-06-28 03:10:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.341391;20.895969
2022-06-28 03:12:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.341391;20.895969
2022-06-28 03:14:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.175087;20.9
2022-06-28 03:16:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.175087;20.9
2022-06-28 03:18:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.175087;20.9
2022-06-28 03:20:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.175087;20.9
2022-06-28 03:22:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.175087;20.9
2022-06-28 03:24:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.175087;20.9
2022-06-28 03:26:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.175087;20.9
2022-06-28 03:28:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.175087;20.9
2022-06-28 03:30:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.1;20.962399
2022-06-28 03:32:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.1;20.962399
2022-06-28 03:34:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.1;20.962399
2022-06-28 03:36:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.1;20.962399
2022-06-28 03:38:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.1;20.962399
2022-06-28 03:40:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.1;20.962399
2022-06-28 03:42:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.1;20.962399
2022-06-28 03:44:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.1;20.937675
2022-06-28 03:46:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.1;20.937675
2022-06-28 03:48:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.1;20.937675
2022-06-28 03:50:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.1;20.937675
2022-06-28 03:52:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.1;20.937675
2022-06-28 03:54:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.1;20.937675
2022-06-28 03:56:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.1;20.937675
2022-06-28 03:58:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;16.1;20.937675
2022-06-28 04:00:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;15.975436;20.9
2022-06-28 04:02:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;15.975436;20.9
2022-06-28 04:04:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;15.975436;20.9
2022-06-28 04:06:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;15.975436;20.9
2022-06-28 04:08:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;15.975436;20.9
2022-06-28 04:10:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;15.975436;20.9
2022-06-28 04:12:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;15.975436;20.9
2022-06-28 04:14:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;15.9;20.9
2022-06-28 04:16:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;15.9;20.9
2022-06-28 04:18:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;15.9;20.9
2022-06-28 04:20:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;15.9;20.9
2022-06-28 04:22:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;15.9;20.9
2022-06-28 04:24:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;15.9;20.9
2022-06-28 04:26:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;15.9;20.9
2022-06-28 04:28:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;15.9;20.9
2022-06-28 04:30:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;15.9;20.866634
2022-06-28 04:32:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;15.9;20.866634
2022-06-28 04:34:00;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;15.9;20.866634
