date;CE_trait_PH_-5 Arrêt pas de flux chambre analyse;CE_trait_PH_0 Arrêt AUTO;CE_trait_PH_2 En cours pompe active;CE_chauffage_-1 Arrêt Sécurité;CE_chauffage_-2 Arrêt Manuel OFF;CE_chauffage_1 Marche AUTO;CE_NCC_0 Arrêt;CE_NCC_1 Marche ;CE_filtration_-3 Arrêt pause filtration;CE_filtration_0 Arrêt AUTO;CE_filtration_1 Marche AUTO;CE_filtration_3 Marche mode baignade;CE_electrolyseur_-5 Arrêt pas de flux;CE_electrolyseur_0 Arrêt;CE_electrolyseur_1 Marche 100%;CE_pompe_chauff_-1 Arrêt Sécurité;CE_pompe_chauff_0 Arrêt AUTO;CE_pompe_chauff_1 Marche AUTO;waterTemp;airTemp
2022-07-02 10:54:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;24.71347;33.189167
2022-07-02 10:56:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;24.71347;33.189167
2022-07-02 10:58:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;24.71347;33.189167
2022-07-02 11:00:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;24.937773;33.437778
2022-07-02 11:02:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;24.937773;33.437778
2022-07-02 11:04:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;24.937773;33.437778
2022-07-02 11:06:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;24.937773;33.437778
2022-07-02 11:08:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;24.937773;33.437778
2022-07-02 11:10:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;24.937773;33.437778
2022-07-02 11:12:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;24.937773;33.437778
2022-07-02 11:14:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;33.600025
2022-07-02 11:16:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;33.600025
2022-07-02 11:18:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;33.600025
2022-07-02 11:20:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;33.600025
2022-07-02 11:22:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;33.600025
2022-07-02 11:24:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;33.600025
2022-07-02 11:26:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;33.600025
2022-07-02 11:28:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;33.600025
2022-07-02 11:30:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;33.277901
2022-07-02 11:32:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;33.277901
2022-07-02 11:34:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;33.277901
2022-07-02 11:36:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;33.277901
2022-07-02 11:38:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;33.277901
2022-07-02 11:40:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;33.277901
2022-07-02 11:42:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;33.277901
2022-07-02 11:44:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;32.962273
2022-07-02 11:46:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;32.962273
2022-07-02 11:48:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;32.962273
2022-07-02 11:50:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;32.962273
2022-07-02 11:52:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;32.962273
2022-07-02 11:54:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;32.962273
2022-07-02 11:56:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;32.962273
2022-07-02 11:58:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.0;32.962273
2022-07-02 12:00:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.965649;32.707443
2022-07-02 12:02:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.965649;32.707443
2022-07-02 12:04:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.965649;32.707443
2022-07-02 12:06:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.965649;32.707443
2022-07-02 12:08:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.965649;32.707443
2022-07-02 12:10:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.965649;32.707443
2022-07-02 12:12:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.965649;32.707443
2022-07-02 12:14:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.275084;32.233288
2022-07-02 12:16:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.275084;32.233288
2022-07-02 12:18:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.275084;32.233288
2022-07-02 12:20:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.275084;32.233288
2022-07-02 12:22:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.275084;32.233288
2022-07-02 12:24:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.275084;32.233288
2022-07-02 12:26:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.275084;32.233288
2022-07-02 12:28:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.275084;32.233288
2022-07-02 12:30:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.437441;32.142082
2022-07-02 12:32:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.437441;32.142082
2022-07-02 12:34:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.437441;32.142082
2022-07-02 12:36:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.437441;32.142082
2022-07-02 12:38:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.437441;32.142082
2022-07-02 12:40:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.437441;32.142082
2022-07-02 12:42:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.437441;32.142082
2022-07-02 12:44:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.53738;31.617146
2022-07-02 12:46:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.53738;31.617146
2022-07-02 12:48:00;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;24.53738;31.617146
2022-07-02 12:50:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.53738;31.617146
2022-07-02 12:52:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.53738;31.617146
2022-07-02 12:54:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.53738;31.617146
2022-07-02 12:56:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.53738;31.617146
2022-07-02 12:58:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.53738;31.617146
2022-07-02 13:00:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.670685;31.009317
2022-07-02 13:02:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.670685;31.009317
2022-07-02 13:04:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.670685;31.009317
2022-07-02 13:06:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.670685;31.009317
2022-07-02 13:08:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.670685;31.009317
2022-07-02 13:10:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.670685;31.009317
2022-07-02 13:12:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.670685;31.009317
2022-07-02 13:14:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.770596;30.737263
2022-07-02 13:16:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.770596;30.737263
2022-07-02 13:18:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.770596;30.737263
2022-07-02 13:20:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.770596;30.737263
2022-07-02 13:22:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.770596;30.737263
2022-07-02 13:24:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.770596;30.737263
2022-07-02 13:26:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.770596;30.737263
2022-07-02 13:28:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.770596;30.737263
2022-07-02 13:30:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.874249;30.692368
2022-07-02 13:32:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.874249;30.692368
2022-07-02 13:34:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.874249;30.692368
2022-07-02 13:36:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.874249;30.692368
2022-07-02 13:38:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.874249;30.692368
2022-07-02 13:40:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.874249;30.692368
2022-07-02 13:42:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;24.874249;30.692368
2022-07-02 13:44:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.0;30.636997
2022-07-02 13:46:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.0;30.636997
2022-07-02 13:48:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.0;30.636997
2022-07-02 13:50:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.0;30.636997
2022-07-02 13:52:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.0;30.636997
2022-07-02 13:54:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.0;30.636997
2022-07-02 13:56:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.0;30.636997
2022-07-02 13:58:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.0;30.636997
2022-07-02 14:00:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.003504;30.559475
2022-07-02 14:02:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.003504;30.559475
2022-07-02 14:04:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.003504;30.559475
2022-07-02 14:06:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.003504;30.559475
2022-07-02 14:08:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.003504;30.559475
2022-07-02 14:10:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.003504;30.559475
2022-07-02 14:12:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.003504;30.559475
2022-07-02 14:14:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.103399;30.503407
2022-07-02 14:16:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.103399;30.503407
2022-07-02 14:18:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.103399;30.503407
2022-07-02 14:20:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.103399;30.503407
2022-07-02 14:22:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.103399;30.503407
2022-07-02 14:24:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.103399;30.503407
2022-07-02 14:26:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.103399;30.503407
2022-07-02 14:28:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.103399;30.503407
2022-07-02 14:30:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.203329;30.6
2022-07-02 14:32:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.203329;30.6
2022-07-02 14:34:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.203329;30.6
2022-07-02 14:36:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.203329;30.6
2022-07-02 14:38:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.203329;30.6
2022-07-02 14:40:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.203329;30.6
2022-07-02 14:42:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.203329;30.6
2022-07-02 14:44:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.303324;30.569992
2022-07-02 14:46:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.303324;30.569992
2022-07-02 14:48:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.303324;30.569992
2022-07-02 14:50:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.303324;30.569992
2022-07-02 14:52:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.303324;30.569992
2022-07-02 14:54:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.303324;30.569992
2022-07-02 14:56:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.303324;30.569992
2022-07-02 14:58:00;0;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;25.303324;30.569992
2022-07-02 15:00:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.4;30.769993
2022-07-02 15:02:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.4;30.769993
2022-07-02 15:04:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.4;30.769993
2022-07-02 15:06:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.4;30.769993
2022-07-02 15:08:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.4;30.769993
2022-07-02 15:10:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.4;30.769993
2022-07-02 15:12:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.4;30.769993
2022-07-02 15:14:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.330025;30.733328
2022-07-02 15:16:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.330025;30.733328
2022-07-02 15:18:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.330025;30.733328
2022-07-02 15:20:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.330025;30.733328
2022-07-02 15:22:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.330025;30.733328
2022-07-02 15:24:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.330025;30.733328
2022-07-02 15:26:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.330025;30.733328
2022-07-02 15:28:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.330025;30.733328
2022-07-02 15:30:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.760059
2022-07-02 15:32:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.760059
2022-07-02 15:34:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.760059
2022-07-02 15:36:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.760059
2022-07-02 15:38:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.760059
2022-07-02 15:40:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.760059
2022-07-02 15:42:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.760059
2022-07-02 15:44:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.493511
2022-07-02 15:46:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.493511
2022-07-02 15:48:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.493511
2022-07-02 15:50:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.493511
2022-07-02 15:52:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.493511
2022-07-02 15:54:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.493511
2022-07-02 15:56:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.493511
2022-07-02 15:58:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.493511
2022-07-02 16:00:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.466702
2022-07-02 16:02:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.466702
2022-07-02 16:04:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.466702
2022-07-02 16:06:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.466702
2022-07-02 16:08:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.466702
2022-07-02 16:10:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.466702
2022-07-02 16:12:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.466702
2022-07-02 16:14:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.333273
2022-07-02 16:16:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.333273
2022-07-02 16:18:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.333273
2022-07-02 16:20:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.333273
2022-07-02 16:22:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.333273
2022-07-02 16:24:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.333273
2022-07-02 16:26:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.333273
2022-07-02 16:28:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.333273
2022-07-02 16:30:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.472754
2022-07-02 16:32:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.472754
2022-07-02 16:34:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.472754
2022-07-02 16:36:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.472754
2022-07-02 16:38:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.472754
2022-07-02 16:40:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.472754
2022-07-02 16:42:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.299999;30.472754
2022-07-02 16:44:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.336315;30.6
2022-07-02 16:46:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.336315;30.6
2022-07-02 16:48:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.336315;30.6
2022-07-02 16:50:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.336315;30.6
2022-07-02 16:52:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.336315;30.6
2022-07-02 16:54:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.336315;30.6
2022-07-02 16:56:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.336315;30.6
2022-07-02 16:58:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.336315;30.6
2022-07-02 17:00:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.438999;30.636189
2022-07-02 17:02:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.438999;30.636189
2022-07-02 17:04:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.438999;30.636189
2022-07-02 17:06:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.438999;30.636189
2022-07-02 17:08:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.438999;30.636189
2022-07-02 17:10:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.438999;30.636189
2022-07-02 17:12:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.438999;30.636189
2022-07-02 17:14:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.672232;30.805639
2022-07-02 17:16:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.672232;30.805639
2022-07-02 17:18:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.672232;30.805639
2022-07-02 17:20:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.672232;30.805639
2022-07-02 17:22:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.672232;30.805639
2022-07-02 17:24:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.672232;30.805639
2022-07-02 17:26:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.672232;30.805639
2022-07-02 17:28:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.672232;30.805639
2022-07-02 17:30:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.941303;31.005341
2022-07-02 17:32:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.941303;31.005341
2022-07-02 17:34:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.941303;31.005341
2022-07-02 17:36:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.941303;31.005341
2022-07-02 17:38:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.941303;31.005341
2022-07-02 17:40:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.941303;31.005341
2022-07-02 17:42:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;25.941303;31.005341
2022-07-02 17:44:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.207516;31.171698
2022-07-02 17:46:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.207516;31.171698
2022-07-02 17:48:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.207516;31.171698
2022-07-02 17:50:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.207516;31.171698
2022-07-02 17:52:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.207516;31.171698
2022-07-02 17:54:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.207516;31.171698
2022-07-02 17:56:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.207516;31.171698
2022-07-02 17:58:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.207516;31.171698
2022-07-02 18:00:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.4715;31.369091
2022-07-02 18:02:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.4715;31.369091
2022-07-02 18:04:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.4715;31.369091
2022-07-02 18:06:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.4715;31.369091
2022-07-02 18:08:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.4715;31.369091
2022-07-02 18:10:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.4715;31.369091
2022-07-02 18:12:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.4715;31.369091
2022-07-02 18:14:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.6;31.29068
2022-07-02 18:16:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.6;31.29068
2022-07-02 18:18:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.6;31.29068
2022-07-02 18:20:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.6;31.29068
2022-07-02 18:22:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.6;31.29068
2022-07-02 18:24:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.6;31.29068
2022-07-02 18:26:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.6;31.29068
2022-07-02 18:28:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.6;31.29068
2022-07-02 18:30:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.6;30.855478
2022-07-02 18:32:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.6;30.855478
2022-07-02 18:34:00;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;26.6;30.855478
